,date,factor,coef,t_stat,p_value,R_squared,Adj_R_squared,n_obs
1324,1993-02-01,const,-0.1486263909937448,-1.5882081177567493,0.1122392860840457,0.05673711491770628,0.052850042589070445,732
1325,1993-02-01,beta,0.029813964551477674,1.3305676254493979,0.18333132097784832,0.05673711491770628,0.052850042589070445,732
1326,1993-02-01,market_equity,0.0062571203449747325,1.4519516906548404,0.14651503827256593,0.05673711491770628,0.052850042589070445,732
1327,1993-02-01,BM,0.1459772115545663,1.9346344778638167,0.053035166006442924,0.05673711491770628,0.052850042589070445,732
1328,1993-03-01,const,0.16938211145960463,1.8807371172793907,0.060007687906716935,0.012061998110964867,0.007979609673406829,730
1329,1993-03-01,beta,-0.0020440917848692647,-0.18849541864855135,0.85048830653856,0.012061998110964867,0.007979609673406829,730
1330,1993-03-01,market_equity,-0.009948704479483665,-1.928930404549732,0.05373950267612044,0.012061998110964867,0.007979609673406829,730
1331,1993-03-01,BM,-0.004250724610104218,-0.2546150915206672,0.7990204019244583,0.012061998110964867,0.007979609673406829,730
1332,1993-04-01,const,0.09949286581432276,1.2677373867932897,0.20489174873820926,0.007599040536106161,0.003464036538339932,724
1333,1993-04-01,beta,-0.00602096719561384,-0.46404976655600727,0.6426120905278447,0.007599040536106161,0.003464036538339932,724
1334,1993-04-01,market_equity,-0.004089787088052715,-1.0061715304816945,0.3143330645301632,0.007599040536106161,0.003464036538339932,724
1335,1993-04-01,BM,0.025567786555092512,1.4539322873301692,0.14596508019829,0.007599040536106161,0.003464036538339932,724
1336,1993-05-01,const,0.0434663103297924,0.543041288490714,0.5871013749407484,0.010843355734965088,0.006789435061747784,736
1337,1993-05-01,beta,-0.02364206065848172,-1.9604295739298663,0.04994560201708967,0.010843355734965088,0.006789435061747784,736
